0.000000000000000000e+00,9.995270034925846092e-01
6.030150753768843686e-01,8.875799791014150841e+00
1.206030150753768737e+00,8.875799791014150841e+00
1.809045226130653106e+00,8.875799791014150841e+00
2.412060301507537474e+00,8.875799791014150841e+00
3.015075376884421843e+00,8.875799791014150841e+00
3.618090452261306211e+00,8.875799791014150841e+00
4.221105527638190580e+00,8.875799791014150841e+00
4.824120603015074948e+00,8.875799791014150841e+00
5.427135678391959317e+00,8.875799791014150841e+00
6.030150753768843686e+00,8.875799791014150841e+00
6.633165829145728054e+00,8.875799791014150841e+00
7.236180904522612423e+00,8.875799791014150841e+00
7.839195979899496791e+00,8.875799791014150841e+00
8.442211055276381160e+00,8.875799791014150841e+00
9.045226130653265528e+00,8.875799791014150841e+00
9.648241206030149897e+00,8.875799791014150841e+00
1.025125628140703427e+01,8.875799791014150841e+00
1.085427135678391863e+01,8.875799791014150841e+00
1.145728643216080300e+01,8.875799791014150841e+00
1.206030150753768737e+01,8.875799791014150841e+00
1.266331658291457174e+01,8.875799791014150841e+00
1.326633165829145611e+01,8.875799791014150841e+00
1.386934673366834048e+01,8.875799791014150841e+00
1.447236180904522485e+01,8.875799791014150841e+00
1.507537688442210921e+01,8.875799791014150841e+00
1.567839195979899358e+01,8.875799791014150841e+00
1.628140703517587795e+01,8.875799791014150841e+00
1.688442211055276232e+01,8.875799791014150841e+00
1.748743718592964669e+01,8.875799791014150841e+00
1.809045226130653106e+01,8.875799791014150841e+00
1.869346733668341543e+01,8.875799791014150841e+00
1.929648241206029979e+01,8.875799791014150841e+00
1.989949748743718416e+01,8.875799791014150841e+00
2.050251256281406853e+01,8.875799791014150841e+00
2.110552763819095290e+01,8.875799791014150841e+00
2.170854271356783727e+01,8.875799791014150841e+00
2.231155778894472164e+01,8.875799791014150841e+00
2.291457286432160600e+01,8.875799791014150841e+00
2.351758793969849037e+01,8.875799791014150841e+00
2.412060301507537474e+01,8.875799791014150841e+00
2.472361809045225911e+01,8.875799791014150841e+00
2.532663316582914348e+01,8.875799791014150841e+00
2.592964824120602785e+01,8.875799791014150841e+00
2.653266331658291222e+01,8.875799791014150841e+00
2.713567839195979658e+01,8.875799791014150841e+00
2.773869346733668095e+01,8.875799791014150841e+00
2.834170854271356532e+01,8.875799791014150841e+00
2.894472361809044969e+01,8.875799791014150841e+00
2.954773869346733406e+01,8.875799791014150841e+00
3.015075376884421843e+01,8.875799791014150841e+00
3.075376884422110280e+01,8.875799791014150841e+00
3.135678391959798716e+01,8.875799791014150841e+00
3.195979899497487153e+01,8.875799791014150841e+00
3.256281407035175590e+01,8.875799791014150841e+00
3.316582914572863672e+01,8.875799791014150841e+00
3.376884422110552464e+01,8.875799791014150841e+00
3.437185929648241256e+01,8.875799791014150841e+00
3.497487437185929338e+01,8.875799791014150841e+00
3.557788944723617419e+01,8.875799791014150841e+00
3.618090452261306211e+01,8.875799791014150841e+00
3.678391959798995003e+01,8.875799791014150841e+00
3.738693467336683085e+01,8.875799791014150841e+00
3.798994974874371167e+01,8.875799791014150841e+00
3.859296482412059959e+01,8.875799791014150841e+00
3.919597989949748751e+01,8.875799791014150841e+00
3.979899497487436832e+01,8.875799791014150841e+00
4.040201005025124914e+01,8.875799791014150841e+00
4.100502512562813706e+01,8.875799791014150841e+00
4.160804020100502498e+01,8.875799791014150841e+00
4.221105527638190580e+01,8.875799791014150841e+00
4.281407035175878661e+01,8.875799791014150841e+00
4.341708542713567454e+01,8.875799791014150841e+00
4.402010050251256246e+01,8.875799791014150841e+00
4.462311557788944327e+01,8.875799791014150841e+00
4.522613065326632409e+01,8.875799791014150841e+00
4.582914572864321201e+01,8.875799791014150841e+00
4.643216080402009993e+01,8.875799791014150841e+00
4.703517587939698075e+01,8.875799791014150841e+00
4.763819095477386156e+01,8.875799791014150841e+00
4.824120603015074948e+01,8.875799791014150841e+00
4.884422110552763741e+01,8.875799791014150841e+00
4.944723618090451822e+01,8.875799791014150841e+00
5.005025125628139904e+01,9.995270034925846092e-01
5.065326633165828696e+01,9.995270034925846092e-01
5.125628140703517488e+01,9.995270034925846092e-01
5.185929648241205570e+01,9.995270034925846092e-01
5.246231155778893651e+01,9.995270034925846092e-01
5.306532663316582443e+01,9.995270034925846092e-01
5.366834170854271235e+01,9.995270034925846092e-01
5.427135678391959317e+01,9.995270034925846092e-01
5.487437185929647399e+01,9.995270034925846092e-01
5.547738693467336191e+01,9.995270034925846092e-01
5.608040201005024983e+01,9.995270034925846092e-01
5.668341708542713064e+01,9.995270034925846092e-01
5.728643216080401146e+01,9.995270034925846092e-01
5.788944723618089938e+01,9.995270034925846092e-01
5.849246231155778730e+01,9.995270034925846092e-01
5.909547738693466812e+01,9.995270034925846092e-01
5.969849246231154893e+01,9.995270034925846092e-01
6.030150753768843686e+01,9.995270034925846092e-01
6.090452261306532478e+01,9.995270034925846092e-01
6.150753768844220559e+01,9.995270034925846092e-01
6.211055276381908641e+01,9.995270034925846092e-01
6.271356783919597433e+01,9.995270034925846092e-01
6.331658291457286225e+01,9.995270034925846092e-01
6.391959798994974307e+01,9.995270034925846092e-01
6.452261306532662388e+01,9.995270034925846092e-01
6.512562814070351180e+01,9.995270034925846092e-01
6.572864321608039972e+01,9.995270034925846092e-01
6.633165829145727344e+01,9.995270034925846092e-01
6.693467336683416136e+01,9.995270034925846092e-01
6.753768844221104928e+01,9.995270034925846092e-01
6.814070351758793720e+01,9.995270034925846092e-01
6.874371859296482512e+01,9.995270034925846092e-01
6.934673366834169883e+01,9.995270034925846092e-01
6.994974874371858675e+01,9.995270034925846092e-01
7.055276381909547467e+01,9.995270034925846092e-01
7.115577889447234838e+01,9.995270034925846092e-01
7.175879396984923630e+01,9.995270034925846092e-01
7.236180904522612423e+01,9.995270034925846092e-01
