 (-4.221993410214167541e-05+0.000000000000000000e+00j), (-2.482945051903042942e+07+0.000000000000000000e+00j), (-8.837099556450083229e-03-3.031042655291445089e-03j)
 (-4.219992939515179487e-05+0.000000000000000000e+00j), (-2.481768858131416887e+07+0.000000000000000000e+00j), (-8.539103903070253271e-03-2.737692356936027513e-03j)
 (-4.217992468816191432e-05+0.000000000000000000e+00j), (-2.480592664359790459e+07+0.000000000000000000e+00j), (-8.250633866938932373e-03-2.474929382776768026e-03j)
 (-4.215991998117203378e-05+0.000000000000000000e+00j), (-2.479416470588164404e+07+0.000000000000000000e+00j), (-7.972373027755512778e-03-2.239596052450359975e-03j)
 (-4.213991527418216001e-05+0.000000000000000000e+00j), (-2.478240276816537976e+07+0.000000000000000000e+00j), (-7.704740720175149403e-03-2.028822454570963340e-03j)
 (-4.211991056719227946e-05+0.000000000000000000e+00j), (-2.477064083044911548e+07+0.000000000000000000e+00j), (-7.447943803044931171e-03-1.840011032227938104e-03j)
 (-4.209990586020239891e-05+0.000000000000000000e+00j), (-2.475887889273285493e+07+0.000000000000000000e+00j), (-7.202020399359722325e-03-1.670819077086584548e-03j)
 (-4.207990115321251837e-05+0.000000000000000000e+00j), (-2.474711695501659065e+07+0.000000000000000000e+00j), (-6.966876572236732276e-03-1.519140130600211405e-03j)
 (-4.205989644622263782e-05+0.000000000000000000e+00j), (-2.473535501730033010e+07+0.000000000000000000e+00j), (-6.742316848498287191e-03-1.383085046964479875e-03j)
 (-4.203989173923275728e-05+0.000000000000000000e+00j), (-2.472359307958406582e+07+0.000000000000000000e+00j), (-6.528069430474336791e-03-1.260963275745613120e-03j)
 (-4.201988703224287673e-05+0.000000000000000000e+00j), (-2.471183114186780527e+07+0.000000000000000000e+00j), (-6.323806859758248494e-03-1.151264757843018308e-03j)
 (-4.199988232525299619e-05+0.000000000000000000e+00j), (-2.470006920415154099e+07+0.000000000000000000e+00j), (-6.129162815619246252e-03-1.052642706975891575e-03j)
 (-4.197987761826311564e-05+0.000000000000000000e+00j), (-2.468830726643528044e+07+0.000000000000000000e+00j), (-5.943745651086199989e-03-9.638974467339866264e-04j)
 (-4.195987291127323509e-05+0.000000000000000000e+00j), (-2.467654532871901616e+07+0.000000000000000000e+00j), (-5.767149193702514158e-03-8.839613989472881305e-04j)
 (-4.193986820428335455e-05+0.000000000000000000e+00j), (-2.466478339100275189e+07+0.000000000000000000e+00j), (-5.598961268185770855e-03-8.118852627406813538e-04j)
 (-4.191986349729347400e-05+0.000000000000000000e+00j), (-2.465302145328649133e+07+0.000000000000000000e+00j), (-5.438770333266403079e-03-7.468253818087500955e-04j)
 (-4.189985879030360023e-05+0.000000000000000000e+00j), (-2.464125951557022706e+07+0.000000000000000000e+00j), (-5.286170567393486987e-03-6.880322665201908877e-04j)
 (-4.187985408331371969e-05+0.000000000000000000e+00j), (-2.462949757785396650e+07+0.000000000000000000e+00j), (-5.140765687527898593e-03-6.348402194674594105e-04j)
 (-4.185984937632383914e-05+0.000000000000000000e+00j), (-2.461773564013770223e+07+0.000000000000000000e+00j), (-5.002171739362355762e-03-5.866579983951580824e-04j)
 (-4.183984466933395860e-05+0.000000000000000000e+00j), (-2.460597370242144167e+07+0.000000000000000000e+00j), (-4.870019058685231758e-03-5.429604430494848954e-04j)
 (-4.181983996234407805e-05+0.000000000000000000e+00j), (-2.459421176470517740e+07+0.000000000000000000e+00j), (-4.743953571917713247e-03-5.032809909667899017e-04j)
 (-4.179983525535419751e-05+0.000000000000000000e+00j), (-2.458244982698891684e+07+0.000000000000000000e+00j), (-4.623637571046754907e-03-4.672050038905193594e-04j)
 (-4.177983054836431696e-05+0.000000000000000000e+00j), (-2.457068788927265257e+07+0.000000000000000000e+00j), (-4.508750079012214043e-03-4.343638315033197589e-04j)
 (-4.175982584137443641e-05+0.000000000000000000e+00j), (-2.455892595155638829e+07+0.000000000000000000e+00j), (-4.398986896635786147e-03-4.044295400365372850e-04j)
 (-4.173982113438455587e-05+0.000000000000000000e+00j), (-2.454716401384012774e+07+0.000000000000000000e+00j), (-4.294060407427819498e-03-3.771102388613268219e-04j)
 (-4.171981642739467532e-05+0.000000000000000000e+00j), (-2.453540207612386346e+07+0.000000000000000000e+00j), (-4.193699202024880716e-03-3.521459424300049635e-04j)
 (-4.169981172040479478e-05+0.000000000000000000e+00j), (-2.452364013840760291e+07+0.000000000000000000e+00j), (-4.097647570497022287e-03-3.293049099613528947e-04j)
 (-4.167980701341491423e-05+0.000000000000000000e+00j), (-2.451187820069133863e+07+0.000000000000000000e+00j), (-4.005664902626130883e-03-3.083804101011944029e-04j)
 (-4.165980230642504046e-05+0.000000000000000000e+00j), (-2.450011626297507808e+07+0.000000000000000000e+00j), (-3.917525027471288092e-03-2.891878632223903725e-04j)
 (-4.163979759943515992e-05+0.000000000000000000e+00j), (-2.448835432525881380e+07+0.000000000000000000e+00j), (-3.833015516051843565e-03-2.715623185794649864e-04j)
 (-4.161979289244527937e-05+0.000000000000000000e+00j), (-2.447659238754254952e+07+0.000000000000000000e+00j), (-3.751936967126771882e-03-2.553562266125619803e-04j)
 (-4.159978818545539882e-05+0.000000000000000000e+00j), (-2.446483044982628897e+07+0.000000000000000000e+00j), (-3.674102290333253803e-03-2.404374736016609017e-04j)
 (-4.157978347846551828e-05+0.000000000000000000e+00j), (-2.445306851211002469e+07+0.000000000000000000e+00j), (-3.599335997338618757e-03-2.266876466589184090e-04j)
 (-4.155977877147563773e-05+0.000000000000000000e+00j), (-2.444130657439376414e+07+0.000000000000000000e+00j), (-3.527473510233750803e-03-2.140005021624898920e-04j)
 (-4.153977406448575719e-05+0.000000000000000000e+00j), (-2.442954463667749986e+07+0.000000000000000000e+00j), (-3.458360492356679031e-03-2.022806138275407657e-04j)
 (-4.151976935749587664e-05+0.000000000000000000e+00j), (-2.441778269896123931e+07+0.000000000000000000e+00j), (-3.391852205562353485e-03-1.914421784516495088e-04j)
 (-4.149976465050599610e-05+0.000000000000000000e+00j), (-2.440602076124497503e+07+0.000000000000000000e+00j), (-3.327812897547889181e-03-1.814079608855298823e-04j)
 (-4.147975994351611555e-05+0.000000000000000000e+00j), (-2.439425882352871448e+07+0.000000000000000000e+00j), (-3.266115219595359248e-03-1.721083614010731570e-04j)
 (-4.145975523652623500e-05+0.000000000000000000e+00j), (-2.438249688581245020e+07+0.000000000000000000e+00j), (-3.206639676195078940e-03-1.634805906300141080e-04j)
 (-4.143975052953635446e-05+0.000000000000000000e+00j), (-2.437073494809618592e+07+0.000000000000000000e+00j), (-3.149274106617475349e-03-1.554679397318256475e-04j)
 (-4.141974582254648069e-05+0.000000000000000000e+00j), (-2.435897301037992537e+07+0.000000000000000000e+00j), (-3.093913197383159515e-03-1.480191338572576013e-04j)
 (-4.139974111555660014e-05+0.000000000000000000e+00j), (-2.434721107266366109e+07+0.000000000000000000e+00j), (-3.040458025454635151e-03-1.410877590620107289e-04j)
 (-4.137973640856671960e-05+0.000000000000000000e+00j), (-2.433544913494740054e+07+0.000000000000000000e+00j), (-2.988815630925271364e-03-1.346317543779057026e-04j)
 (-4.135973170157683905e-05+0.000000000000000000e+00j), (-2.432368719723113626e+07+0.000000000000000000e+00j), (-2.938898617356899227e-03-1.286129605529441318e-04j)
 (-4.133972699458695851e-05+0.000000000000000000e+00j), (-2.431192525951487571e+07+0.000000000000000000e+00j), (-2.890624779655025928e-03-1.229967195206740796e-04j)
 (-4.131972228759707796e-05+0.000000000000000000e+00j), (-2.430016332179861143e+07+0.000000000000000000e+00j), (-2.843916756460348506e-03-1.177515181621603462e-04j)
 (-4.129971758060719741e-05+0.000000000000000000e+00j), (-2.428840138408235088e+07+0.000000000000000000e+00j), (-2.798701707193784229e-03-1.128486711394692635e-04j)
 (-4.127971287361731687e-05+0.000000000000000000e+00j), (-2.427663944636608660e+07+0.000000000000000000e+00j), (-2.754911011155788177e-03-1.082620387509047757e-04j)
 (-4.125970816662743632e-05+0.000000000000000000e+00j), (-2.426487750864982232e+07+0.000000000000000000e+00j), (-2.712479987640300551e-03-1.039677749000384935e-04j)
 (-4.123970345963755578e-05+0.000000000000000000e+00j), (-2.425311557093356177e+07+0.000000000000000000e+00j), (-2.671347636212128684e-03-9.994410253321044167e-05j)
 (-4.121969875264767523e-05+0.000000000000000000e+00j), (-2.424135363321729749e+07+0.000000000000000000e+00j), (-2.631456394603845159e-03-9.617111302702262146e-05j)
 (-4.119969404565780146e-05+0.000000000000000000e+00j), (-2.422959169550103694e+07+0.000000000000000000e+00j), (-2.592751914385970496e-03-9.263058659969408400e-05j)
 (-4.117968933866792092e-05+0.000000000000000000e+00j), (-2.421782975778477266e+07+0.000000000000000000e+00j), (-2.555182852372956098e-03-8.930583183093453669e-05j)
 (-4.115968463167804037e-05+0.000000000000000000e+00j), (-2.420606782006851211e+07+0.000000000000000000e+00j), (-2.518700676341407811e-03-8.618154171444391231e-05j)
 (-4.113967992468815983e-05+0.000000000000000000e+00j), (-2.419430588235224783e+07+0.000000000000000000e+00j), (-2.483259485309659460e-03-8.324366449440641477e-05j)
 (-4.111967521769827928e-05+0.000000000000000000e+00j), (-2.418254394463598356e+07+0.000000000000000000e+00j), (-2.448815841688042200e-03-8.047928813597677493e-05j)
 (-4.109967051070839873e-05+0.000000000000000000e+00j), (-2.417078200691972300e+07+0.000000000000000000e+00j), (-2.415328615814065980e-03-7.787653581696845598e-05j)
 (-4.107966580371851819e-05+0.000000000000000000e+00j), (-2.415902006920345873e+07+0.000000000000000000e+00j), (-2.382758841259572432e-03-7.542447275655707491e-05j)
 (-4.105966109672863764e-05+0.000000000000000000e+00j), (-2.414725813148719817e+07+0.000000000000000000e+00j), (-2.351069580059061016e-03-7.311302158787192805e-05j)
 (-4.103965638973875710e-05+0.000000000000000000e+00j), (-2.413549619377093390e+07+0.000000000000000000e+00j), (-2.320225797766248873e-03-7.093288637101543507e-05j)
 (-4.101965168274887655e-05+0.000000000000000000e+00j), (-2.412373425605467334e+07+0.000000000000000000e+00j), (-2.290194246514846467e-03-6.887548440226797897e-05j)
 (-4.099964697575899601e-05+0.000000000000000000e+00j), (-2.411197231833840907e+07+0.000000000000000000e+00j), (-2.260943356804635818e-03-6.693288377480023838e-05j)
 (-4.097964226876911546e-05+0.000000000000000000e+00j), (-2.410021038062214851e+07+0.000000000000000000e+00j), (-2.232443136409114227e-03-6.509774793726856015e-05j)
 (-4.095963756177924169e-05+0.000000000000000000e+00j), (-2.408844844290588424e+07+0.000000000000000000e+00j), (-2.204665075976701243e-03-6.336328472108519229e-05j)
 (-4.093963285478936114e-05+0.000000000000000000e+00j), (-2.407668650518961996e+07+0.000000000000000000e+00j), (-2.177582061630096381e-03-6.172320063624426385e-05j)
 (-4.091962814779948060e-05+0.000000000000000000e+00j), (-2.406492456747335941e+07+0.000000000000000000e+00j), (-2.151168292738105201e-03-6.017165934251564774e-05j)
 (-4.089962344080960005e-05+0.000000000000000000e+00j), (-2.405316262975709513e+07+0.000000000000000000e+00j), (-2.125399205703533238e-03-5.870324361103568522e-05j)
 (-4.087961873381971951e-05+0.000000000000000000e+00j), (-2.404140069204083458e+07+0.000000000000000000e+00j), (-2.100251402573533998e-03-5.731292157636189746e-05j)
 (-4.085961402682983896e-05+0.000000000000000000e+00j), (-2.402963875432457030e+07+0.000000000000000000e+00j), (-2.075702584495289424e-03-5.599601514058898181e-05j)
 (-4.083960931983995842e-05+0.000000000000000000e+00j), (-2.401787681660830975e+07+0.000000000000000000e+00j), (-2.051731489396867430e-03-5.474817180208317141e-05j)
 (-4.081960461285007787e-05+0.000000000000000000e+00j), (-2.400611487889204547e+07+0.000000000000000000e+00j), (-2.028317833826875569e-03-5.356533889322722823e-05j)
 (-4.079959990586019732e-05+0.000000000000000000e+00j), (-2.399435294117578492e+07+0.000000000000000000e+00j), (-2.005442258601143179e-03-5.244373987761635325e-05j)
 (-4.077959519887031678e-05+0.000000000000000000e+00j), (-2.398259100345952064e+07+0.000000000000000000e+00j), (-1.983086277680669914e-03-5.137985311544673221e-05j)
 (-4.075959049188043623e-05+0.000000000000000000e+00j), (-2.397082906574325636e+07+0.000000000000000000e+00j), (-1.961232230620520330e-03-5.037039194769477312e-05j)
 (-4.073958578489055569e-05+0.000000000000000000e+00j), (-2.395906712802699581e+07+0.000000000000000000e+00j), (-1.939863237803773422e-03-4.941228702196846930e-05j)
 (-4.071958107790068192e-05+0.000000000000000000e+00j), (-2.394730519031073153e+07+0.000000000000000000e+00j), (-1.918963158525660573e-03-4.850266977610949708e-05j)
 (-4.069957637091080137e-05+0.000000000000000000e+00j), (-2.393554325259447098e+07+0.000000000000000000e+00j), (-1.898516551856361872e-03-4.763885742710272092e-05j)
 (-4.067957166392092083e-05+0.000000000000000000e+00j), (-2.392378131487820670e+07+0.000000000000000000e+00j), (-1.878508639471054972e-03-4.681833932332575608e-05j)
 (-4.065956695693104028e-05+0.000000000000000000e+00j), (-2.391201937716194615e+07+0.000000000000000000e+00j), (-1.858925271465794926e-03-4.603876403974241176e-05j)
 (-4.063956224994115973e-05+0.000000000000000000e+00j), (-2.390025743944568187e+07+0.000000000000000000e+00j), (-1.839752893438403826e-03-4.529792820677352452e-05j)
 (-4.061955754295127919e-05+0.000000000000000000e+00j), (-2.388849550172941759e+07+0.000000000000000000e+00j), (-1.820978516101824261e-03-4.459376545329806813e-05j)
 (-4.059955283596139864e-05+0.000000000000000000e+00j), (-2.387673356401315704e+07+0.000000000000000000e+00j), (-1.802589686707689685e-03-4.392433698829984932e-05j)
 (-4.057954812897151810e-05+0.000000000000000000e+00j), (-2.386497162629689276e+07+0.000000000000000000e+00j), (-1.784574461685101100e-03-4.328782225855367245e-05j)
 (-4.055954342198163755e-05+0.000000000000000000e+00j), (-2.385320968858063221e+07+0.000000000000000000e+00j), (-1.766921381602984745e-03-4.268251093003820254e-05j)
 (-4.053953871499175701e-05+0.000000000000000000e+00j), (-2.384144775086436793e+07+0.000000000000000000e+00j), (-1.749619446773222151e-03-4.210679520397023076e-05j)
 (-4.051953400800187646e-05+0.000000000000000000e+00j), (-2.382968581314810738e+07+0.000000000000000000e+00j), (-1.732658095137167877e-03-4.155916257255315010e-05j)
 (-4.049952930101200269e-05+0.000000000000000000e+00j), (-2.381792387543184310e+07+0.000000000000000000e+00j), (-1.716027180630706750e-03-4.103818965396212017e-05j)
 (-4.047952459402212215e-05+0.000000000000000000e+00j), (-2.380616193771558255e+07+0.000000000000000000e+00j), (-1.699716953245402956e-03-4.054253580840803744e-05j)
 (-4.045951988703224160e-05+0.000000000000000000e+00j), (-2.379439999999931827e+07+0.000000000000000000e+00j), (-1.683718040278270149e-03-4.007093799825010459e-05j)
 (-4.043951518004236105e-05+0.000000000000000000e+00j), (-2.378263806228305399e+07+0.000000000000000000e+00j), (-1.668021428083111928e-03-3.962220527266424445e-05j)
 (-4.041951047305248051e-05+0.000000000000000000e+00j), (-2.377087612456679344e+07+0.000000000000000000e+00j), (-1.652618445641937861e-03-3.919521427772314887e-05j)
 (-4.039950576606259996e-05+0.000000000000000000e+00j), (-2.375911418685052916e+07+0.000000000000000000e+00j), (-1.637500748094011067e-03-3.878890480780897398e-05j)
 (-4.037950105907271942e-05+0.000000000000000000e+00j), (-2.374735224913426861e+07+0.000000000000000000e+00j), (-1.622660302234289189e-03-3.840227562164370216e-05j)
 (-4.035949635208283887e-05+0.000000000000000000e+00j), (-2.373559031141800433e+07+0.000000000000000000e+00j), (-1.608089371731578725e-03-3.803438084733306278e-05j)
 (-4.033949164509295832e-05+0.000000000000000000e+00j), (-2.372382837370174378e+07+0.000000000000000000e+00j), (-1.593780504123258916e-03-3.768432627442434190e-05j)
 (-4.031948693810307778e-05+0.000000000000000000e+00j), (-2.371206643598547950e+07+0.000000000000000000e+00j), (-1.579726517566618516e-03-3.735126630047937098e-05j)
 (-4.029948223111319723e-05+0.000000000000000000e+00j), (-2.370030449826921895e+07+0.000000000000000000e+00j), (-1.565920489121189673e-03-3.703440067668871844e-05j)
 (-4.027947752412331669e-05+0.000000000000000000e+00j), (-2.368854256055295467e+07+0.000000000000000000e+00j), (-1.552355743089165342e-03-3.673297195629826909e-05j)
 (-4.025947281713343614e-05+0.000000000000000000e+00j), (-2.367678062283669040e+07+0.000000000000000000e+00j), (-1.539025840161884363e-03-3.644626261851241603e-05j)
 (-4.023946811014356237e-05+0.000000000000000000e+00j), (-2.366501868512042984e+07+0.000000000000000000e+00j), (-1.525924567388702762e-03-3.617359290782009749e-05j)
 (-4.021946340315368183e-05+0.000000000000000000e+00j), (-2.365325674740416557e+07+0.000000000000000000e+00j), (-1.513045927891075578e-03-3.591431820768524696e-05j)
 (-4.019945869616380128e-05+0.000000000000000000e+00j), (-2.364149480968790501e+07+0.000000000000000000e+00j), (-1.500384132116281896e-03-3.566782733053612011e-05j)
 (-4.017945398917392074e-05+0.000000000000000000e+00j), (-2.362973287197164074e+07+0.000000000000000000e+00j), (-1.487933588604683100e-03-3.543354028993620137e-05j)
 (-4.015944928218404019e-05+0.000000000000000000e+00j), (-2.361797093425538018e+07+0.000000000000000000e+00j), (-1.475688896040007773e-03-3.521090640632811686e-05j)
 (-4.013944457519415964e-05+0.000000000000000000e+00j), (-2.360620899653911591e+07+0.000000000000000000e+00j), (-1.463644834901649174e-03-3.499940292067883790e-05j)
 (-4.011943986820427910e-05+0.000000000000000000e+00j), (-2.359444705882285163e+07+0.000000000000000000e+00j), (-1.451796360254866726e-03-3.479853295198990072e-05j)
 (-4.009943516121439855e-05+0.000000000000000000e+00j), (-2.358268512110659108e+07+0.000000000000000000e+00j), (-1.440138594269017988e-03-3.460782442105880743e-05j)
 (-4.007943045422451801e-05+0.000000000000000000e+00j), (-2.357092318339032680e+07+0.000000000000000000e+00j), (-1.428666819579410942e-03-3.442682821127676673e-05j)
 (-4.005942574723463746e-05+0.000000000000000000e+00j), (-2.355916124567406625e+07+0.000000000000000000e+00j), (-1.417376472766978699e-03-3.425511733488704216e-05j)
 (-4.003942104024475692e-05+0.000000000000000000e+00j), (-2.354739930795780197e+07+0.000000000000000000e+00j), (-1.406263138059698050e-03-3.409228527044744667e-05j)
 (-4.001941633325488315e-05+0.000000000000000000e+00j), (-2.353563737024154142e+07+0.000000000000000000e+00j), (-1.395322541565634190e-03-3.393794518664956686e-05j)
 (-3.999941162626500260e-05+0.000000000000000000e+00j), (-2.352387543252527714e+07+0.000000000000000000e+00j), (-1.384550545473112442e-03-3.379172845545748329e-05j)
 (-3.997940691927512205e-05+0.000000000000000000e+00j), (-2.351211349480901659e+07+0.000000000000000000e+00j), (-1.373943142990662145e-03-3.365328407502357979e-05j)
 (-3.995940221228524151e-05+0.000000000000000000e+00j), (-2.350035155709275231e+07+0.000000000000000000e+00j), (-1.363496452828048345e-03-3.352227739365787746e-05j)
 (-3.993939750529536096e-05+0.000000000000000000e+00j), (-2.348858961937648803e+07+0.000000000000000000e+00j), (-1.353206714819287122e-03-3.339838939197376476e-05j)
 (-3.991939279830548042e-05+0.000000000000000000e+00j), (-2.347682768166022748e+07+0.000000000000000000e+00j), (-1.343070284769757716e-03-3.328131578963761225e-05j)
 (-3.989938809131559987e-05+0.000000000000000000e+00j), (-2.346506574394396320e+07+0.000000000000000000e+00j), (-1.333083630459347369e-03-3.317076622266266583e-05j)
 (-3.987938338432571933e-05+0.000000000000000000e+00j), (-2.345330380622770265e+07+0.000000000000000000e+00j), (-1.323243326995235348e-03-3.306646362146895913e-05j)
 (-3.985937867733583878e-05+0.000000000000000000e+00j), (-2.344154186851143837e+07+0.000000000000000000e+00j), (-1.313546053252192007e-03-3.296814334436667043e-05j)
 (-3.983937397034595823e-05+0.000000000000000000e+00j), (-2.342977993079517782e+07+0.000000000000000000e+00j), (-1.303988587474597897e-03-3.287555280085076905e-05j)
 (-3.981936926335607769e-05+0.000000000000000000e+00j), (-2.341801799307891354e+07+0.000000000000000000e+00j), (-1.294567804038918067e-03-3.278845046230049559e-05j)
 (-3.979936455636620392e-05+0.000000000000000000e+00j), (-2.340625605536265299e+07+0.000000000000000000e+00j), (-1.285280669593431672e-03-3.270660564733000511e-05j)
 (-3.977935984937632337e-05+0.000000000000000000e+00j), (-2.339449411764638871e+07+0.000000000000000000e+00j), (-1.276124239913546286e-03-3.262979766918594113e-05j)
 (-3.975935514238644283e-05+0.000000000000000000e+00j), (-2.338273217993012443e+07+0.000000000000000000e+00j), (-1.267095656508341597e-03-3.255781564241498431e-05j)
 (-3.973935043539656228e-05+0.000000000000000000e+00j), (-2.337097024221386388e+07+0.000000000000000000e+00j), (-1.258192143643121260e-03-3.249045765178195863e-05j)
 (-3.971934572840668174e-05+0.000000000000000000e+00j), (-2.335920830449759960e+07+0.000000000000000000e+00j), (-1.249411005307345677e-03-3.242753064169706623e-05j)
 (-3.969934102141680119e-05+0.000000000000000000e+00j), (-2.334744636678133905e+07+0.000000000000000000e+00j), (-1.240749622338573445e-03-3.236884959656758992e-05j)
 (-3.967933631442692064e-05+0.000000000000000000e+00j), (-2.333568442906507477e+07+0.000000000000000000e+00j), (-1.232205449924634114e-03-3.231423763120531100e-05j)
 (-3.965933160743704010e-05+0.000000000000000000e+00j), (-2.332392249134881422e+07+0.000000000000000000e+00j), (-1.223776014703510748e-03-3.226352504894106435e-05j)
 (-3.963932690044715955e-05+0.000000000000000000e+00j), (-2.331216055363254994e+07+0.000000000000000000e+00j), (-1.215458912505862311e-03-3.221654951312720585e-05j)
 (-3.961932219345727901e-05+0.000000000000000000e+00j), (-2.330039861591628566e+07+0.000000000000000000e+00j), (-1.207251805798512231e-03-3.217315518804000896e-05j)
 (-3.959931748646739846e-05+0.000000000000000000e+00j), (-2.328863667820002511e+07+0.000000000000000000e+00j), (-1.199152421577044094e-03-3.213319293917038321e-05j)
 (-3.957931277947751792e-05+0.000000000000000000e+00j), (-2.327687474048376083e+07+0.000000000000000000e+00j), (-1.191158548967331332e-03-3.209651955391651016e-05j)
 (-3.955930807248763737e-05+0.000000000000000000e+00j), (-2.326511280276750028e+07+0.000000000000000000e+00j), (-1.183268037270714850e-03-3.206299783695034777e-05j)
 (-3.953930336549776360e-05+0.000000000000000000e+00j), (-2.325335086505123600e+07+0.000000000000000000e+00j), (-1.175478793841625664e-03-3.203249598104876037e-05j)
 (-3.951929865850788306e-05+0.000000000000000000e+00j), (-2.324158892733497545e+07+0.000000000000000000e+00j), (-1.167788782205122621e-03-3.200488767754303712e-05j)
 (-3.949929395151800251e-05+0.000000000000000000e+00j), (-2.322982698961871117e+07+0.000000000000000000e+00j), (-1.160196020184039827e-03-3.198005150446359899e-05j)
 (-3.947928924452812196e-05+0.000000000000000000e+00j), (-2.321806505190245062e+07+0.000000000000000000e+00j), (-1.152698578084972864e-03-3.195787105256814043e-05j)
 (-3.945928453753824142e-05+0.000000000000000000e+00j), (-2.320630311418618634e+07+0.000000000000000000e+00j), (-1.145294576907101777e-03-3.193823434096329912e-05j)
 (-3.943927983054836087e-05+0.000000000000000000e+00j), (-2.319454117646992207e+07+0.000000000000000000e+00j), (-1.137982186944337237e-03-3.192103392773718099e-05j)
 (-3.941927512355848033e-05+0.000000000000000000e+00j), (-2.318277923875366151e+07+0.000000000000000000e+00j), (-1.130759625785047540e-03-3.190616644317020270e-05j)
 (-3.939927041656859978e-05+0.000000000000000000e+00j), (-2.317101730103739724e+07+0.000000000000000000e+00j), (-1.123625157208497146e-03-3.189353273829934445e-05j)
 (-3.937926570957871924e-05+0.000000000000000000e+00j), (-2.315925536332113668e+07+0.000000000000000000e+00j), (-1.116577089392092794e-03-3.188303722763454877e-05j)
 (-3.935926100258883869e-05+0.000000000000000000e+00j), (-2.314749342560487241e+07+0.000000000000000000e+00j), (-1.109613773726805027e-03-3.187458824309635037e-05j)
 (-3.933925629559895814e-05+0.000000000000000000e+00j), (-2.313573148788861185e+07+0.000000000000000000e+00j), (-1.102733603223564470e-03-3.186809741195329397e-05j)
 (-3.931925158860908437e-05+0.000000000000000000e+00j), (-2.312396955017234758e+07+0.000000000000000000e+00j), (-1.095935011468512259e-03-3.186347989854291813e-05j)
 (-3.929924688161920383e-05+0.000000000000000000e+00j), (-2.311220761245608702e+07+0.000000000000000000e+00j), (-1.089216471091307512e-03-3.186065389868108225e-05j)
 (-3.927924217462932328e-05+0.000000000000000000e+00j), (-2.310044567473982275e+07+0.000000000000000000e+00j), (-1.082576492803213842e-03-3.185954081459636762e-05j)
 (-3.925923746763944274e-05+0.000000000000000000e+00j), (-2.308868373702355847e+07+0.000000000000000000e+00j), (-1.076013624044829496e-03-3.186006486363038672e-05j)
 (-3.923923276064956219e-05+0.000000000000000000e+00j), (-2.307692179930729792e+07+0.000000000000000000e+00j), (-1.069526447928102059e-03-3.186215324686238507e-05j)
 (-3.921922805365968165e-05+0.000000000000000000e+00j), (-2.306515986159103364e+07+0.000000000000000000e+00j), (-1.063113582103880151e-03-3.186573556900348074e-05j)
 (-3.919922334666980110e-05+0.000000000000000000e+00j), (-2.305339792387477309e+07+0.000000000000000000e+00j), (-1.056773677864170828e-03-3.187074434179953248e-05j)
 (-3.917921863967992055e-05+0.000000000000000000e+00j), (-2.304163598615850881e+07+0.000000000000000000e+00j), (-1.050505418946151397e-03-3.187711426925228379e-05j)
 (-3.915921393269004001e-05+0.000000000000000000e+00j), (-2.302987404844224826e+07+0.000000000000000000e+00j), (-1.044307520590268337e-03-3.188478263424051115e-05j)
