 (-4.191986349729347400e-05+0.000000000000000000e+00j), (9.843935147254735396e-01-1.759812722036890875e-01j)
 (-4.189985879030360023e-05+0.000000000000000000e+00j), (-1.459043325166323180e-01+9.892987040084890715e-01j)
 (-4.187985408331371969e-05+0.000000000000000000e+00j), (-8.915445653630993395e-01-4.529329839739232866e-01j)
 (-4.185984937632383914e-05+0.000000000000000000e+00j), (7.131444218490665676e-01-7.010171421481508069e-01j)
 (-4.183984466933395860e-05+0.000000000000000000e+00j), (4.373104277149617025e-01+8.993106192032634949e-01j)
 (-4.181983996234407805e-05+0.000000000000000000e+00j), (-9.918073056899435747e-01+1.277429778111295045e-01j)
 (-4.179983525535419751e-05+0.000000000000000000e+00j), (1.954493822922742097e-01-9.807137905431779767e-01j)
 (-4.177983054836431696e-05+0.000000000000000000e+00j), (8.669133740109281616e-01+4.984588267459896249e-01j)
 (-4.175982584137443641e-05+0.000000000000000000e+00j), (-7.494429885092371846e-01+6.620688838590311764e-01j)
 (-4.173982113438455587e-05+0.000000000000000000e+00j), (-3.874647142358735863e-01-9.218845346474322522e-01j)
 (-4.171981642739467532e-05+0.000000000000000000e+00j), (9.974171714084855145e-01-7.182608286337166525e-02j)
 (-4.169981172040479478e-05+0.000000000000000000e+00j), (-2.516645083446346631e-01+9.678145355591913912e-01j)
 (-4.167980701341491423e-05+0.000000000000000000e+00j), (-8.359233887770866067e-01-5.488461424620124651e-01j)
 (-4.165980230642504046e-05+0.000000000000000000e+00j), (7.881901349536001300e-01-6.154318087016835692e-01j)
 (-4.163979759943515992e-05+0.000000000000000000e+00j), (3.294854319843113499e-01+9.441606590565567725e-01j)
 (-4.161979289244527937e-05+0.000000000000000000e+00j), (-9.999656586254797030e-01+8.287434446838288365e-03j)
 (-4.159978818545539882e-05+0.000000000000000000e+00j), (3.140722346679340471e-01-9.493990896407528135e-01j)
 (-4.157978347846551828e-05+0.000000000000000000e+00j), (7.975689927375466670e-01+6.032277362850744229e-01j)
 (-4.155977877147563773e-05+0.000000000000000000e+00j), (-8.282068070952943728e-01+5.604225947274233954e-01j)
 (-4.153977406448575719e-05+0.000000000000000000e+00j), (-2.631074185216041861e-01-9.647665449832396600e-01j)
 (-4.151976935749587664e-05+0.000000000000000000e+00j), (9.980344732029857724e-01+6.266729847726588976e-02j)
 (-4.149976465050599610e-05+0.000000000000000000e+00j), (-3.819952315961232525e-01+9.241642943967399715e-01j)
 (-4.147975994351611555e-05+0.000000000000000000e+00j), (-7.508184379513468398e-01-6.605086473561868621e-01j)
 (-4.145975523652623500e-05+0.000000000000000000e+00j), (8.680859938801447351e-01-4.964138467338731209e-01j)
 (-4.143975052953635446e-05+0.000000000000000000e+00j), (1.882003292867460986e-01+9.821306613971281241e-01j)
 (-4.141974582254648069e-05+0.000000000000000000e+00j), (-9.900619321421464392e-01-1.406320394609982816e-01j)
 (-4.139974111555660014e-05+0.000000000000000000e+00j), (4.545124344866717792e-01-8.907403925370168674e-01j)
 (-4.137973640856671960e-05+0.000000000000000000e+00j), (6.946625957299810139e-01+7.193357200179100186e-01j)
 (-4.135973170157683905e-05+0.000000000000000000e+00j), (-9.061802005415696692e-01+4.228917641033465569e-01j)
 (-4.133972699458695851e-05+0.000000000000000000e+00j), (-1.048287077227197522e-01-9.944902925806690108e-01j)
 (-4.131972228759707796e-05+0.000000000000000000e+00j), (9.743714572035924171e-01+2.249450230321795863e-01j)
 (-4.129971758060719741e-05+0.000000000000000000e+00j), (-5.304155713160255692e-01+8.477377670633143847e-01j)
 (-4.127971287361731687e-05+0.000000000000000000e+00j), (-6.281752125341574233e-01-7.780719133586985192e-01j)
 (-4.125970816662743632e-05+0.000000000000000000e+00j), (9.405976633803297959e-01-3.395232475743948375e-01j)
 (-4.123970345963755578e-05+0.000000000000000000e+00j), (1.331805121848458721e-02+9.999113108229858993e-01j)
 (-4.121969875264767523e-05+0.000000000000000000e+00j), (-9.492137363548712736e-01-3.146319798037461313e-01j)
 (-4.119969404565780146e-05+0.000000000000000000e+00j), (6.081691252206282705e-01-7.938074798894098061e-01j)
 (-4.117968933866792092e-05+0.000000000000000000e+00j), (5.505853050926877712e-01+8.347789059481509621e-01j)
 (-4.115968463167804037e-05+0.000000000000000000e+00j), (-9.692109709934292328e-01+2.462317885772958292e-01j)
 (-4.113967992468815983e-05+0.000000000000000000e+00j), (8.567507081017816661e-02-9.963231314396303606e-01j)
 (-4.111967521769827928e-05+0.000000000000000000e+00j), (9.128250560874138220e-01+4.083508503468674666e-01j)
 (-4.109967051070839873e-05+0.000000000000000000e+00j), (-6.858775878879552756e-01+7.277169329024851807e-01j)
 (-4.107966580371851819e-05+0.000000000000000000e+00j), (-4.613615914308542565e-01-8.872121966882496880e-01j)
 (-4.105966109672863764e-05+0.000000000000000000e+00j), (9.896821149044617849e-01-1.432805340520184600e-01j)
 (-4.103965638973875710e-05+0.000000000000000000e+00j), (-1.910918446879529553e-01+9.815721608184266866e-01j)
 (-4.101965168274887655e-05+0.000000000000000000e+00j), (-8.635039262836995411e-01-5.043421153271211432e-01j)
 (-4.099964697575899601e-05+0.000000000000000000e+00j), (7.612647173538742429e-01-6.484412310395799572e-01j)
 (-4.097964226876911546e-05+0.000000000000000000e+00j), (3.603078203127189072e-01+9.328334656419104975e-01j)
 (-4.095963756177924169e-05+0.000000000000000000e+00j), (-9.995081633330706872e-01+3.135971030720249159e-02j)
 (-4.093963285478936114e-05+0.000000000000000000e+00j), (3.014032206984482154e-01-9.534967742748805541e-01j)
 (-4.091962814779948060e-05+0.000000000000000000e+00j), (7.997074036558949883e-01+6.003899304101856238e-01j)
 (-4.089962344080960005e-05+0.000000000000000000e+00j), (-8.316703223275090373e-01+5.552697317157285761e-01j)
 (-4.087961873381971951e-05+0.000000000000000000e+00j), (-2.476665044070566479e-01-9.688453450343813556e-01j)
 (-4.085961402682983896e-05+0.000000000000000000e+00j), (9.960916328488135241e-01+8.832586806018032088e-02j)
 (-4.083960931983995842e-05+0.000000000000000000e+00j), (-4.145507071702593249e-01+9.100262145590300999e-01j)
 (-4.081960461285007787e-05+0.000000000000000000e+00j), (-7.201673940967798782e-01-6.938003491494172392e-01j)
 (-4.079959990586019732e-05+0.000000000000000000e+00j), (8.940707469416860897e-01-4.479257745019095682e-01j)
 (-4.077959519887031678e-05+0.000000000000000000e+00j), (1.242268798283643894e-01+9.922538396640796510e-01j)
 (-4.075959049188043623e-05+0.000000000000000000e+00j), (-9.768391058044204600e-01-2.139751419469567428e-01j)
 (-4.073958578489055569e-05+0.000000000000000000e+00j), (5.279029766276318592e-01-8.493046845906867537e-01j)
 (-4.071958107790068192e-05+0.000000000000000000e+00j), (6.240256132103075837e-01+7.814038866408967721e-01j)
 (-4.069957637091080137e-05+0.000000000000000000e+00j), (-9.451295852218444260e-01+3.266956797057229966e-01j)
 (-4.067957166392092083e-05+0.000000000000000000e+00j), (8.569061052768688069e-03-9.999632849223385467e-01j)
 (-4.065956695693104028e-05+0.000000000000000000e+00j), (9.392905799088219210e-01+3.431227280355368392e-01j)
 (-4.063956224994115973e-05+0.000000000000000000e+00j), (-6.382366523657657664e-01+7.698402273049523847e-01j)
 (-4.061955754295127919e-05+0.000000000000000000e+00j), (-5.109837661564126110e-01-8.595903621636347136e-01j)
 (-4.059955283596139864e-05+0.000000000000000000e+00j), (9.812850438310973811e-01-1.925608027439678072e-01j)
 (-4.057954812897151810e-05+0.000000000000000000e+00j), (-1.485308048162983785e-01+9.889077813530555705e-01j)
 (-4.055954342198163755e-05+0.000000000000000000e+00j), (-8.812803164347705609e-01-4.725939101010830923e-01j)
 (-4.053953871499175701e-05+0.000000000000000000e+00j), (7.417507280364253885e-01-6.706756723315919766e-01j)
 (-4.051953400800187646e-05+0.000000000000000000e+00j), (3.814628717882697639e-01+9.243841611835665883e-01j)
 (-4.049952930101200269e-05+0.000000000000000000e+00j), (-9.988796010444276341e-01+4.732380603168979266e-02j)
 (-4.047952459402212215e-05+0.000000000000000000e+00j), (2.926444188983167716e-01-9.562213363482674477e-01j)
 (-4.045951988703224160e-05+0.000000000000000000e+00j), (8.011274725481979386e-01+5.984937532911570601e-01j)
 (-4.043951518004236105e-05+0.000000000000000000e+00j), (-8.341246688699686107e-01+5.515759574007601529e-01j)
 (-4.041951047305248051e-05+0.000000000000000000e+00j), (-2.367625626090748003e-01-9.715675421435114867e-01j)
 (-4.039950576606259996e-05+0.000000000000000000e+00j), (9.943359752865091883e-01+1.062824926835395090e-01j)
 (-4.037950105907271942e-05+0.000000000000000000e+00j), (-4.370312287782393001e-01+8.994463325138316590e-01j)
 (-4.035949635208283887e-05+0.000000000000000000e+00j), (-6.978515023899036773e-01-7.162424733371752783e-01j)
 (-4.033949164509295832e-05+0.000000000000000000e+00j), (9.106300728715609472e-01-4.132225434096445937e-01j)
 (-4.031948693810307778e-05+0.000000000000000000e+00j), (7.920778498606578788e-02+9.968581277180826872e-01j)
 (-4.029948223111319723e-05+0.000000000000000000e+00j), (-9.643807255028524761e-01-2.645180830842986386e-01j)
 (-4.027947752412331669e-05+0.000000000000000000e+00j), (5.769544422052597099e-01-8.167763290030004564e-01j)
 (-4.025947281713343614e-05+0.000000000000000000e+00j), (5.714032061906368920e-01+8.206694681508874822e-01j)
 (-4.023946811014356237e-05+0.000000000000000000e+00j), (-9.663045225133237714e-01+2.574015729755693704e-01j)
 (-4.021946340315368183e-05+0.000000000000000000e+00j), (8.773314783974479891e-02-9.961440130674527049e-01j)
 (-4.019945869616380128e-05+0.000000000000000000e+00j), (9.063129082265600767e-01+4.226072791397647022e-01j)
 (-4.017945398917392074e-05+0.000000000000000000e+00j), (-7.068889285128399091e-01+7.073245667626489874e-01j)
 (-4.015944928218404019e-05+0.000000000000000000e+00j), (-4.228975196041099283e-01-9.061775145702366530e-01j)
 (-4.013944457519415964e-05+0.000000000000000000e+00j), (9.961936140634738424e-01-8.716813236013760957e-02j)
 (-4.011943986820427910e-05+0.000000000000000000e+00j), (-2.593783632513207982e-01+9.657757838530980354e-01j)
 (-4.009943516121439855e-05+0.000000000000000000e+00j), (-8.183100467347306228e-01-5.747770588784864021e-01j)
 (-4.007943045422451801e-05+0.000000000000000000e+00j), (8.206689212821096646e-01-5.714039916220908788e-01j)
 (-4.005942574723463746e-05+0.000000000000000000e+00j), (2.548289324233147801e-01+9.669861504695884680e-01j)
 (-4.003942104024475692e-05+0.000000000000000000e+00j), (-9.956628270330004638e-01-9.303512704701089042e-02j)
 (-4.001941633325488315e-05+0.000000000000000000e+00j), (4.298316696544904336e-01-9.029090406912719802e-01j)
 (-3.999941162626500260e-05+0.000000000000000000e+00j), (6.997572942688290443e-01+7.143806612147107771e-01j)
 (-3.997940691927512205e-05+0.000000000000000000e+00j), (-9.117262077560912559e-01+4.107983959203063695e-01j)
 (-3.995940221228524151e-05+0.000000000000000000e+00j), (-7.124524735074719284e-02-9.974588285888951189e-01j)
 (-3.993939750529536096e-05+0.000000000000000000e+00j), (9.607746946915850517e-01+2.773301030185715277e-01j)
 (-3.991939279830548042e-05+0.000000000000000000e+00j), (-5.920737326506544385e-01+8.058837975199162340e-01j)
 (-3.989938809131559987e-05+0.000000000000000000e+00j), (-5.515783523191973847e-01-8.341230851935698132e-01j)
 (-3.987938338432571933e-05+0.000000000000000000e+00j), (9.734269208908380433e-01-2.289978813984579475e-01j)
 (-3.985937867733583878e-05+0.000000000000000000e+00j), (-1.221491282510039633e-01+9.925117583522725662e-01j)
 (-3.983937397034595823e-05+0.000000000000000000e+00j), (-8.887186216601613564e-01-4.584530635893526163e-01j)
 (-3.981936926335607769e-05+0.000000000000000000e+00j), (7.381664780960227601e-01-6.746185964048975192e-01j)
 (-3.979936455636620392e-05+0.000000000000000000e+00j), (3.765389349186922252e-01+9.264007936580672675e-01j)
 (-3.977935984937632337e-05+0.000000000000000000e+00j), (-9.995079668639953452e-01+3.136597161578569271e-02j)
 (-3.975935514238644283e-05+0.000000000000000000e+00j), (3.179921886309101664e-01-9.480933329423446576e-01j)
 (-3.973935043539656228e-05+0.000000000000000000e+00j), (7.782708719375627249e-01+6.279286980968029619e-01j)
 (-3.971934572840668174e-05+0.000000000000000000e+00j), (-8.595879169440963086e-01+5.109878795467750479e-01j)
 (-3.969934102141680119e-05+0.000000000000000000e+00j), (-1.794861328451446414e-01-9.837605034337855159e-01j)
 (-3.967933631442692064e-05+0.000000000000000000e+00j), (9.846041926946830225e-01+1.747986948694168763e-01j)
 (-3.965933160743704010e-05+0.000000000000000000e+00j), (-5.073979936730634854e-01+8.617118288712009022e-01j)
 (-3.963932690044715955e-05+0.000000000000000000e+00j), (-6.302512514280106393e-01-7.763912416259127758e-01j)
 (-3.961932219345727901e-05+0.000000000000000000e+00j), (9.477069292499348263e-01-3.191419374693008071e-01j)
 (-3.959931748646739846e-05+0.000000000000000000e+00j), (-3.251898802405864958e-02+9.994711178507816873e-01j)
 (-3.957931277947751792e-05+0.000000000000000000e+00j), (-9.248447177014033072e-01-3.803449068146065315e-01j)
 (-3.955930807248763737e-05+0.000000000000000000e+00j), (6.802542862852830607e-01-7.329761974242411382e-01j)
 (-3.953930336549776360e-05+0.000000000000000000e+00j), (4.479317642455361015e-01+8.940677460796141451e-01j)
 (-3.951929865850788306e-05+0.000000000000000000e+00j), (-9.943958491966762292e-01+1.057208356967596352e-01j)
 (-3.949929395151800251e-05+0.000000000000000000e+00j), (2.502214585241568923e-01-9.681886291906364184e-01j)
 (-3.947928924452812196e-05+0.000000000000000000e+00j), (8.184819401434648700e-01+5.745322564129794474e-01j)
 (-3.945928453753824142e-05+0.000000000000000000e+00j), (-8.257056290582955871e-01+5.641012445842008560e-01j)
 (-3.943927983054836087e-05+0.000000000000000000e+00j), (-2.373424076088121448e-01-9.714260556267020341e-01j)
 (-3.941927512355848033e-05+0.000000000000000000e+00j), (9.927628501852878706e-01+1.200913123085245449e-01j)
 (-3.939927041656859978e-05+0.000000000000000000e+00j), (-4.623899455385647728e-01+8.866766819223583784e-01j)
 (-3.937926570957871924e-05+0.000000000000000000e+00j), (-6.665006578889492994e-01-7.455044419945449086e-01j)
 (-3.935926100258883869e-05+0.000000000000000000e+00j), (9.328303620822571141e-01-3.603158552957183014e-01j)
 (-3.933925629559895814e-05+0.000000000000000000e+00j), (7.412099697684415567e-03+9.999725300117356941e-01j)
 (-3.931925158860908437e-05+0.000000000000000000e+00j), (-9.379665846648072014e-01-3.467256639653850669e-01j)
 (-3.929924688161920383e-05+0.000000000000000000e+00j), (6.562694918304078362e-01-7.545265761341068966e-01j)
 (-3.927924217462932328e-05+0.000000000000000000e+00j), (4.731392172535841545e-01+8.809876736349184778e-01j)
 (-3.925923746763944274e-05+0.000000000000000000e+00j), (-9.915004529704659619e-01+1.301032350072851007e-01j)
 (-3.923923276064956219e-05+0.000000000000000000e+00j), (2.301193243539265132e-01-9.731624204411576384e-01j)
 (-3.921922805365968165e-05+0.000000000000000000e+00j), (8.280534752536797827e-01+5.606491256751440222e-01j)
 (-3.919922334666980110e-05+0.000000000000000000e+00j), (-8.182927433416977703e-01+5.748016929292383281e-01j)
 (-3.917921863967992055e-05+0.000000000000000000e+00j), (-2.462419920849704125e-01-9.692083786957401692e-01j)
 (-3.915921393269004001e-05+0.000000000000000000e+00j), (9.933883873937821019e-01+1.148020548212488889e-01j)
 (-3.913920922570015946e-05+0.000000000000000000e+00j), (-4.610767281134394713e-01+8.873602711369297236e-01j)
 (-3.911920451871027892e-05+0.000000000000000000e+00j), (-6.647355610985820062e-01-7.470787333413750897e-01j)
 (-3.909919981172039837e-05+0.000000000000000000e+00j), (9.350502046849341609e-01-3.545153236725638313e-01j)
 (-3.907919510473051783e-05+0.000000000000000000e+00j), (-2.644266293930414014e-03+9.999965039217720841e-01j)
 (-3.905919039774064406e-05+0.000000000000000000e+00j), (-9.330558950029119725e-01-3.597314231483190738e-01j)
 (-3.903918569075076351e-05+0.000000000000000000e+00j), (6.695565600597400691e-01-7.427610738864602880e-01j)
 (-3.901918098376088296e-05+0.000000000000000000e+00j), (4.540069111584387751e-01+8.909981619623990046e-01j)
 (-3.899917627677100242e-05+0.000000000000000000e+00j), (-9.944889882480484333e-01+1.048410809433641955e-01j)
 (-3.897917156978112187e-05+0.000000000000000000e+00j), (2.585152948445092469e-01-9.660071647412644680e-01j)
 (-3.895916686279124133e-05+0.000000000000000000e+00j), (8.090280099010805914e-01+5.877700904226899059e-01j)
 (-3.893916215580136078e-05+0.000000000000000000e+00j), (-8.389823934474520684e-01+5.441585646529738529e-01j)
 (-3.891915744881148024e-05+0.000000000000000000e+00j), (-2.064832402679610268e-01-9.784501374563976395e-01j)
 (-3.889915274182159969e-05+0.000000000000000000e+00j), (9.872713867759876916e-01+1.590446756525288052e-01j)
 (-3.887914803483171914e-05+0.000000000000000000e+00j), (-5.035657484116887739e-01+8.639569069268303592e-01j)
 (-3.885914332784183860e-05+0.000000000000000000e+00j), (-6.247265734849275498e-01-7.808435876549038035e-01j)
 (-3.883913862085196483e-05+0.000000000000000000e+00j), (9.534884609927215537e-01-3.014295187166167733e-01j)
 (-3.881913391386208428e-05+0.000000000000000000e+00j), (-6.265297078856524315e-02+9.980353727455592017e-01j)
 (-3.879912920687220374e-05+0.000000000000000000e+00j), (-9.081823374690182193e-01-4.185747745735645675e-01j)
 (-3.877912449988232319e-05+0.000000000000000000e+00j), (7.182978386583723784e-01-6.957357364536558286e-01j)
 (-3.875911979289244265e-05+0.000000000000000000e+00j), (3.891149531383669702e-01+9.211892059963178170e-01j)
 (-3.873911508590256210e-05+0.000000000000000000e+00j), (-9.995618994704520421e-01+2.959745136024397039e-02j)
 (-3.871911037891268156e-05+0.000000000000000000e+00j), (3.342062242419642781e-01-9.424999733039411964e-01j)
 (-3.869910567192280101e-05+0.000000000000000000e+00j), (7.574332902103825260e-01+6.529125599045207951e-01j)
 (-3.867910096493292046e-05+0.000000000000000000e+00j), (-8.830769331599254146e-01+4.692282281799132204e-01j)
 (-3.865909625794303992e-05+0.000000000000000000e+00j), (-1.168966066585719193e-01-9.931440899243729747e-01j)
 (-3.863909155095315937e-05+0.000000000000000000e+00j), (9.678186300165046996e-01+2.516487619539901077e-01j)
 (-3.861908684396328560e-05+0.000000000000000000e+00j), (-5.860920728851198858e-01+8.102444582354286773e-01j)
 (-3.859908213697340506e-05+0.000000000000000000e+00j), (-5.416758580592605510e-01-8.405874521998075721e-01j)
 (-3.857907742998352451e-05+0.000000000000000000e+00j), (9.800677497921018722e-01-1.986635492923800594e-01j)
 (-3.855907272299364397e-05+0.000000000000000000e+00j), (-1.718793789060363009e-01+9.851180026305860205e-01j)
 (-3.853906801600376342e-05+0.000000000000000000e+00j), (-8.547308837414691052e-01-5.190713981510899355e-01j)
 (-3.851906330901388287e-05+0.000000000000000000e+00j), (7.950481910831007637e-01-6.065462668712826577e-01j)
 (-3.849905860202400233e-05+0.000000000000000000e+00j), (2.745201260565867107e-01+9.615813540152885475e-01j)
 (-3.847905389503412178e-05+0.000000000000000000e+00j), (-9.954124041764600417e-01-9.567729935381655282e-02j)
 (-3.845904918804424124e-05+0.000000000000000000e+00j), (4.529167719281066984e-01-8.915528014123579315e-01j)
 (-3.843904448105436069e-05+0.000000000000000000e+00j), (6.640750324361076595e-01+7.476659356256526445e-01j)
 (-3.841903977406448015e-05+0.000000000000000000e+00j), (-9.388731316896135048e-01+3.442633332077897901e-01j)
 (-3.839903506707459960e-05+0.000000000000000000e+00j), (2.364152586416853191e-02-9.997205000673007325e-01j)
 (-3.837903036008471905e-05+0.000000000000000000e+00j), (9.214354526486350228e-01+3.885314744035611167e-01j)
 (-3.835902565309484528e-05+0.000000000000000000e+00j), (-6.995208183075999342e-01+7.146122198467262931e-01j)
 (-3.833902094610496474e-05+0.000000000000000000e+00j), (-4.078374895278059076e-01-9.130545340425493261e-01j)
 (-3.831901623911508419e-05+0.000000000000000000e+00j), (9.990407877676252824e-01-4.378931806551414341e-02j)
 (-3.829901153212520365e-05+0.000000000000000000e+00j), (-3.266656650719905186e-01+9.451399596160741101e-01j)
 (-3.827900682513532310e-05+0.000000000000000000e+00j), (-7.585924321520511882e-01-6.515654394469028166e-01j)
 (-3.825900211814544256e-05+0.000000000000000000e+00j), (8.851492759773026409e-01-4.653071665436251947e-01j)
 (-3.823899741115556201e-05+0.000000000000000000e+00j), (1.063159730136154918e-01+9.943323960739528511e-01j)
 (-3.821899270416568146e-05+0.000000000000000000e+00j), (-9.634386430780815802e-01-2.679290596853297068e-01j)
 (-3.819898799717580092e-05+0.000000000000000000e+00j), (6.046280542358577481e-01-7.965079510155317344e-01j)
 (-3.817898329018592037e-05+0.000000000000000000e+00j), (5.168315693603356964e-01+8.560871035779785698e-01j)
 (-3.815897858319603983e-05+0.000000000000000000e+00j), (-9.865006623141189257e-01+1.637572693159139725e-01j)
 (-3.813897387620616606e-05+0.000000000000000000e+00j), (2.128054370995098310e-01-9.770945941621448361e-01j)
 (-3.811896916921628551e-05+0.000000000000000000e+00j), (8.288851308423286213e-01+5.594188411811813477e-01j)
 (-3.809896446222640497e-05+0.000000000000000000e+00j), (-8.267014454128250867e-01+5.626408447245416777e-01j)
 (-3.807895975523652442e-05+0.000000000000000000e+00j), (-2.160293080370151442e-01-9.763868792999260693e-01j)
 (-3.805895504824664387e-05+0.000000000000000000e+00j), (9.868451845165431280e-01+1.616681223881501483e-01j)
 (-3.803895034125676333e-05+0.000000000000000000e+00j), (-5.165383691069058703e-01+8.562640441127830071e-01j)
 (-3.801894563426688278e-05+0.000000000000000000e+00j), (-6.030146093373979221e-01-7.977301429215680750e-01j)
 (-3.799894092727700224e-05+0.000000000000000000e+00j), (9.647615772955918656e-01-2.631256334417492182e-01j)
 (-3.797893622028712169e-05+0.000000000000000000e+00j), (-1.147957454141048106e-01+9.933891165272650259e-01j)
 (-3.795893151329724115e-05+0.000000000000000000e+00j), (-8.791812502512286187e-01-4.764874911334887608e-01j)
 (-3.793892680630736060e-05+0.000000000000000000e+00j), (7.698185146056009120e-01-6.382628412890931635e-01j)
 (-3.791892209931748683e-05+0.000000000000000000e+00j), (3.050987774801795505e-01+9.523207106747704209e-01j)
 (-3.789891739232759951e-05+0.000000000000000000e+00j), (-9.973765680687309843e-01-7.238771627451717761e-02j)
 (-3.787891268533772574e-05+0.000000000000000000e+00j), (4.396780071573672122e-01-8.981554709637559197e-01j)
 (-3.785890797834784519e-05+0.000000000000000000e+00j), (6.687091594565257591e-01+7.435240816940273945e-01j)
 (-3.783890327135796465e-05+0.000000000000000000e+00j), (-9.396841461900107273e-01+3.420434261890595851e-01j)
 (-3.781889856436808410e-05+0.000000000000000000e+00j), (3.457898628676668584e-02-9.994019680325727517e-01j)
 (-3.779889385737820356e-05+0.000000000000000000e+00j), (9.136758967321966241e-01+4.064435455639767159e-01j)
 (-3.777888915038832301e-05+0.000000000000000000e+00j), (-7.193223627708356105e-01+6.946764271355279075e-01j)
 (-3.775888444339844247e-05+0.000000000000000000e+00j), (-3.740813516666325333e-01-9.273958929902942350e-01j)
 (-3.773887973640856192e-05+0.000000000000000000e+00j), (9.999989432708793480e-01+1.453773408971598341e-03j)
 (-3.771887502941868137e-05+0.000000000000000000e+00j), (-3.770502160481271070e-01+9.261928171704101320e-01j)
 (-3.769887032242880083e-05+0.000000000000000000e+00j), (-7.164745543376306314e-01-6.976132259258660540e-01j)
 (-3.767886561543892028e-05+0.000000000000000000e+00j), (9.159255678844173687e-01-4.013481706643343139e-01j)
 (-3.765886090844904651e-05+0.000000000000000000e+00j), (2.694197673090394443e-02+9.996369990600745270e-01j)
 (-3.763885620145916597e-05+0.000000000000000000e+00j), (-9.361102573280584149e-01-3.517066762590614348e-01j)
 (-3.761885149446928542e-05+0.000000000000000000e+00j), (6.787273660140934473e-01-7.343903339665976970e-01j)
 (-3.759884678747940488e-05+0.000000000000000000e+00j), (4.239819297608242721e-01+9.056706483243714967e-01j)
 (-3.757884208048952433e-05+0.000000000000000000e+00j), (-9.987195289927316422e-01+5.058954841206058511e-02j)
 (-3.755883737349964378e-05+0.000000000000000000e+00j), (3.305733336150824542e-01-9.437803087067516694e-01j)
 (-3.753883266650976324e-05+0.000000000000000000e+00j), (7.486791276775297543e-01+6.629325484391402901e-01j)
 (-3.751882795951988269e-05+0.000000000000000000e+00j), (-8.969591266609262536e-01+4.421134753653958582e-01j)
 (-3.749882325253000215e-05+0.000000000000000000e+00j), (-6.948792827081480550e-02-9.975827924661843094e-01j)
 (-3.747881854554012160e-05+0.000000000000000000e+00j), (9.494988635404261190e-01+3.137704704643813347e-01j)
